1980	1	1980-01-01	53.086
1980	2	1980-02-01	33.02
1980	3	1980-03-01	67.818
1980	4	1980-04-01	45.212
1980	5	1980-05-01	7.112
1980	6	1980-06-01	0
1980	7	1980-07-01	0
1980	8	1980-08-01	18.796
1980	9	1980-09-01	50.292
1980	10	1980-10-01	18.288
1980	11	1980-11-01	20.066
1980	12	1980-12-01	72.898
1981	1	1981-01-01	113.03
1981	2	1981-02-01	NA
1981	3	1981-03-01	NA
1981	4	1981-04-01	NA
1981	5	1981-05-01	NA
1981	6	1981-06-01	NA
1981	7	1981-07-01	NA
1981	8	1981-08-01	NA
1981	9	1981-09-01	NA
1981	10	1981-10-01	NA
1981	11	1981-11-01	NA
1981	12	1981-12-01	NA
1982	1	1982-01-01	131.826
1982	2	1982-02-01	77.216
1982	3	1982-03-01	189.23
1982	4	1982-04-01	45.212
1982	5	1982-05-01	0
1982	6	1982-06-01	2.032
1982	7	1982-07-01	0
1982	8	1982-08-01	1.016
1982	9	1982-09-01	5.08
1982	10	1982-10-01	10.668
1982	11	1982-11-01	19.05
1982	12	1982-12-01	148.082
1983	1	1983-01-01	29.21
1983	2	1983-02-01	105.918
1983	3	1983-03-01	54.356
1983	4	1983-04-01	0
1983	5	1983-05-01	11.176
1983	6	1983-06-01	0
1983	7	1983-07-01	7.112
1983	8	1983-08-01	6.096
1983	9	1983-09-01	16.002
1983	10	1983-10-01	38.354
1983	11	1983-11-01	30.988
1983	12	1983-12-01	22.098
1984	1	1984-01-01	267.716
1984	2	1984-02-01	172.466
1984	3	1984-03-01	163.83
1984	4	1984-04-01	11.938
1984	5	1984-05-01	0
1984	6	1984-06-01	1.016
1984	7	1984-07-01	0
1984	8	1984-08-01	6.096
1984	9	1984-09-01	0
1984	10	1984-10-01	60.96
1984	11	1984-11-01	167.894
1984	12	1984-12-01	107.95
1985	1	1985-01-01	161.544
1985	2	1985-02-01	151.892
1985	3	1985-03-01	75.184
1985	4	1985-04-01	81.026
1985	5	1985-05-01	0
1985	6	1985-06-01	11.938
1985	7	1985-07-01	0
1985	8	1985-08-01	NA
1985	9	1985-09-01	20.066
1985	10	1985-10-01	NA
1985	11	1985-11-01	39.878
1985	12	1985-12-01	236.728
1986	1	1986-01-01	204.216
1986	2	1986-02-01	90.932
1986	3	1986-03-01	175.006
1986	4	1986-04-01	66.802
1986	5	1986-05-01	3.048
1986	6	1986-06-01	0
1986	7	1986-07-01	0
1986	8	1986-08-01	0
1986	9	1986-09-01	4.064
1986	10	1986-10-01	14.986
1986	11	1986-11-01	25.146
1986	12	1986-12-01	198.12
1987	1	1987-01-01	113.284
1987	2	1987-02-01	14.986
1987	3	1987-03-01	114.046
1987	4	1987-04-01	6.096
1987	5	1987-05-01	0
1987	6	1987-06-01	0
1987	7	1987-07-01	0
1987	8	1987-08-01	0
1987	9	1987-09-01	3.048
1987	10	1987-10-01	20.574
1987	11	1987-11-01	16.002
1987	12	1987-12-01	26.924
1988	1	1988-01-01	NA
1988	2	1988-02-01	NA
1988	3	1988-03-01	130.81
1988	4	1988-04-01	20.32
1988	5	1988-05-01	0
1988	6	1988-06-01	0
1988	7	1988-07-01	0
1988	8	1988-08-01	0
1988	9	1988-09-01	8.128
1988	10	1988-10-01	3.81
1988	11	1988-11-01	10.922
1988	12	1988-12-01	75.946
1989	1	1989-01-01	154.432
1989	2	1989-02-01	46.228
1989	3	1989-03-01	56.896
1989	4	1989-04-01	40.894
1989	5	1989-05-01	0
1989	6	1989-06-01	0
1989	7	1989-07-01	0
1989	8	1989-08-01	0
1989	9	1989-09-01	0
1989	10	1989-10-01	5.08
1989	11	1989-11-01	116.078
1989	12	1989-12-01	85.09
1990	1	1990-01-01	138.938
1990	2	1990-02-01	29.972
1990	3	1990-03-01	13.97
1990	4	1990-04-01	17.018
1990	5	1990-05-01	0
